Member_number,Date,Is_Weekend,itemDescription,Category
1826,2014-12-19,False,soda,Beverages
1629,2014-07-22,False,whole milk,Dairy
4075,2014-03-08,True,butter,Other
1241,2014-01-03,False,margarine,Other
1542,2014-07-22,False,hamburger meat,Other
1274,2014-07-10,False,other vegetables,Produce
4182,2014-01-05,True,vinegar,Other
4401,2014-03-18,False,bottled beer,Beverages
4766,2014-09-20,True,shopping bags,Other
4880,2014-09-11,False,baking powder,Other
1939,2014-03-28,False,yogurt,Dairy
4341,2014-10-26,True,coffee,Other
4480,2014-05-17,True,rolls/buns,Bakery
3997,2014-11-22,True,curd,Other
1608,2014-07-26,True,pastry,Bakery
2088,2014-09-21,True,newspapers,Other
3897,2014-12-09,False,yogurt,Dairy
4783,2014-05-10,True,rice,Other
4813,2014-11-20,False,beverages,Other
4842,2014-06-30,False,other vegetables,Produce
2971,2014-03-04,False,cocoa drinks,Other
4972,2014-12-13,True,candy,Other
4215,2014-04-10,False,long life bakery product,Other
1001,2014-02-07,False,whole milk,Dairy
4535,2014-07-09,False,soda,Beverages
2252,2014-04-13,True,canned beer,Beverages
2433,2014-04-08,False,bottled beer,Beverages
1935,2014-08-28,False,tropical fruit,Produce
2484,2014-08-17,True,toilet cleaner,Other
2900,2014-11-23,True,whole milk,Dairy
4504,2014-09-24,False,bottled beer,Beverages
4183,2014-10-12,True,fruit/vegetable juice,Produce
3651,2014-06-22,True,cat food,Other
1381,2014-02-05,False,rolls/buns,Bakery
1190,2014-05-18,True,rolls/buns,Bakery
1262,2014-07-22,False,onions,Produce
3555,2014-10-14,False,frozen vegetables,Produce
3621,2014-01-04,True,citrus fruit,Produce
2831,2014-05-30,False,sliced cheese,Dairy
3508,2014-12-15,False,frozen fruits,Produce
1468,2014-07-12,True,yogurt,Dairy
3269,2014-07-09,False,yogurt,Dairy
3844,2014-06-24,False,other vegetables,Produce
4950,2014-08-30,True,chewing gum,Other
4129,2014-10-23,False,root vegetables,Produce
1596,2014-10-12,True,UHT-milk,Dairy
4372,2014-04-17,False,domestic eggs,Other
2183,2014-07-13,True,domestic eggs,Other
3617,2014-10-01,False,candy,Other
4692,2014-08-10,True,cream cheese ,Dairy
2210,2014-12-30,False,beef,Meat
1605,2014-11-13,False,canned beer,Beverages
3604,2014-09-13,True,other vegetables,Produce
3524,2014-08-01,False,margarine,Other
2089,2014-08-20,False,other vegetables,Produce
1522,2014-03-27,False,ketchup,Other
1461,2014-08-05,False,beef,Meat
3338,2014-12-25,False,seasonal products,Other
2608,2014-05-02,False,cream cheese ,Dairy
4103,2014-05-17,True,baking powder,Other
2747,2014-04-07,False,dog food,Other
2955,2014-03-21,False,sliced cheese,Dairy
3699,2014-08-14,False,root vegetables,Produce
3561,2014-12-27,True,ice cream,Dairy
4579,2014-02-28,False,pastry,Bakery
3232,2014-09-10,False,rolls/buns,Bakery
2904,2014-04-07,False,sweet spreads,Other
2251,2014-06-09,False,whole milk,Dairy
1174,2014-07-26,True,syrup,Other
1725,2014-08-21,False,chicken,Meat
4646,2014-12-28,True,other vegetables,Produce
4348,2014-11-04,False,whipped/sour cream,Dairy
2589,2014-10-23,False,butter milk,Dairy
3693,2014-06-06,False,whipped/sour cream,Dairy
4154,2014-05-26,False,mustard,Other
3596,2014-12-16,False,whole milk,Dairy
1063,2014-06-07,True,citrus fruit,Produce
4247,2014-01-02,False,butter,Other
4596,2014-10-28,False,dessert,Other
1246,2014-12-29,False,UHT-milk,Dairy
1916,2014-05-21,False,whole milk,Dairy
3157,2014-04-25,False,whole milk,Dairy
3313,2014-03-01,True,hard cheese,Dairy
3210,2014-02-09,True,hygiene articles,Other
2663,2014-08-02,True,waffles,Other
4339,2014-03-27,False,chocolate marshmallow,Other
1216,2014-02-07,False,long life bakery product,Other
3830,2014-08-23,True,candy,Other
1980,2014-05-14,False,berries,Other
1121,2014-03-15,True,shopping bags,Other
4664,2014-09-02,False,bottled water,Beverages
4432,2014-09-04,False,salty snack,Other
1474,2014-04-10,False,chocolate,Other
4651,2014-09-27,True,whole milk,Dairy
3889,2014-12-23,False,soda,Beverages
1767,2014-11-24,False,soda,Beverages
1883,2014-04-01,False,whole milk,Dairy
4882,2014-10-08,False,fruit/vegetable juice,Produce
3119,2014-01-22,False,brown bread,Bakery
4712,2014-03-19,False,cat food,Other
2347,2014-01-15,False,canned beer,Beverages
2549,2014-12-27,True,jam,Other
3938,2014-10-11,True,shopping bags,Other
2483,2014-08-14,False,specialty bar,Other
4307,2014-07-05,True,shopping bags,Other
4628,2014-11-28,False,butter milk,Dairy
4722,2014-07-08,False,skin care,Other
2577,2014-03-08,True,butter,Other
3452,2014-02-21,False,white bread,Bakery
2732,2014-02-26,False,dessert,Other
3022,2014-09-19,False,whipped/sour cream,Dairy
2727,2014-01-23,False,fruit/vegetable juice,Produce
3480,2014-08-10,True,chocolate,Other
3602,2014-10-27,False,domestic eggs,Other
3855,2014-01-11,True,white wine,Beverages
2653,2014-04-21,False,yogurt,Dairy
2887,2014-12-05,False,specialty bar,Other
1209,2014-11-01,True,dessert,Other
3775,2014-09-08,False,yogurt,Dairy
2597,2014-09-21,True,whole milk,Dairy
1798,2014-01-17,False,pastry,Bakery
2475,2014-01-26,True,cleaner,Other
3092,2014-09-02,False,yogurt,Dairy
3521,2014-12-25,False,yogurt,Dairy
1289,2014-05-09,False,napkins,Other
1159,2014-01-28,False,light bulbs,Other
1774,2014-06-08,True,newspapers,Other
3090,2014-10-02,False,margarine,Other
2756,2014-10-08,False,rolls/buns,Bakery
4201,2014-08-06,False,bottled beer,Beverages
1922,2014-04-06,True,curd cheese,Dairy
4244,2014-12-16,False,pot plants,Other
1778,2014-12-22,False,whole milk,Dairy
4130,2014-08-01,False,canned beer,Beverages
1868,2014-11-01,True,yogurt,Dairy
3307,2014-03-21,False,pip fruit,Produce
1333,2014-11-27,False,other vegetables,Produce
1892,2014-07-21,False,pastry,Bakery
3560,2014-07-21,False,beef,Meat
1488,2014-01-30,False,UHT-milk,Dairy
4222,2014-05-20,False,other vegetables,Produce
4548,2014-01-02,False,other vegetables,Produce
1480,2014-02-04,False,onions,Produce
3573,2014-11-19,False,butter,Other
4431,2014-03-16,True,whole milk,Dairy
4847,2014-10-16,False,whole milk,Dairy
4669,2014-04-13,True,pastry,Bakery
4013,2014-07-21,False,specialty cheese,Dairy
1599,2014-08-21,False,rolls/buns,Bakery
3009,2014-04-19,True,misc. beverages,Other
3526,2014-10-24,False,other vegetables,Produce
2455,2014-04-07,False,coffee,Other
1942,2014-10-15,False,onions,Produce
3855,2014-06-08,True,cream cheese ,Dairy
4661,2014-08-16,True,other vegetables,Produce
1056,2014-09-24,False,whole milk,Dairy
3996,2014-11-27,False,tropical fruit,Produce
4879,2014-04-12,True,root vegetables,Produce
3965,2014-12-30,False,semi-finished bread,Bakery
3172,2014-08-01,False,newspapers,Other
3028,2014-04-25,False,whole milk,Dairy
1462,2014-09-24,False,whipped/sour cream,Dairy
2075,2014-05-03,True,rolls/buns,Bakery
4901,2014-05-30,False,frozen meals,Other
1738,2014-09-06,True,pastry,Bakery
4011,2014-08-28,False,other vegetables,Produce
3683,2014-11-07,False,tidbits,Other
2453,2014-06-06,False,whole milk,Dairy
2900,2014-02-19,False,whole milk,Dairy
3297,2014-03-22,True,butter,Other
1247,2014-10-04,True,other vegetables,Produce
3731,2014-05-29,False,canned vegetables,Produce
4638,2014-02-19,False,salty snack,Other
1883,2014-06-08,True,butter,Other
2597,2014-04-15,False,root vegetables,Produce
1625,2014-09-08,False,rice,Other
3867,2014-08-10,True,flower soil/fertilizer,Other
1642,2014-09-28,True,yogurt,Dairy
2133,2014-07-05,True,processed cheese,Dairy
3697,2014-01-16,False,shopping bags,Other
3520,2014-11-19,False,newspapers,Other
3106,2014-05-11,True,whole milk,Dairy
2900,2014-03-05,False,bottled beer,Beverages
4623,2014-12-18,False,whole milk,Dairy
4809,2014-05-28,False,margarine,Other
2023,2014-03-31,False,other vegetables,Produce
1922,2014-01-01,False,other vegetables,Produce
3100,2014-12-19,False,root vegetables,Produce
2299,2014-04-04,False,domestic eggs,Other
2778,2014-04-26,True,pip fruit,Produce
1263,2014-05-11,True,other vegetables,Produce
1457,2014-07-09,False,pudding powder,Other
3141,2014-07-03,False,nut snack,Other
2553,2014-08-15,False,yogurt,Dairy
1879,2014-08-15,False,other vegetables,Produce
4261,2014-02-08,True,pip fruit,Produce
4414,2014-02-17,False,beef,Meat
4884,2014-01-30,False,coffee,Other
1743,2014-01-17,False,whipped/sour cream,Dairy
3713,2014-01-31,False,berries,Other
2955,2014-08-10,True,pastry,Bakery
3689,2014-05-03,True,pastry,Bakery
4224,2014-08-30,True,pastry,Bakery
4641,2014-03-16,True,specialty chocolate,Other
3793,2014-09-07,True,other vegetables,Produce
3838,2014-08-05,False,whipped/sour cream,Dairy
4774,2014-07-24,False,whipped/sour cream,Dairy
2093,2014-06-02,False,other vegetables,Produce
4234,2014-10-27,False,whole milk,Dairy
3221,2014-10-28,False,other vegetables,Produce
2565,2014-05-01,False,sliced cheese,Dairy
2534,2014-06-14,True,Instant food products,Other
1141,2014-06-08,True,rolls/buns,Bakery
2396,2014-04-12,True,dessert,Other
3127,2014-10-21,False,white bread,Bakery
3248,2014-02-06,False,whole milk,Dairy
1457,2014-09-22,False,hard cheese,Dairy
3642,2014-11-08,True,other vegetables,Produce
4330,2014-03-26,False,whole milk,Dairy
2274,2014-04-11,False,other vegetables,Produce
4575,2014-01-06,False,mustard,Other
3600,2014-09-03,False,ice cream,Dairy
4155,2014-03-15,True,other vegetables,Produce
2272,2014-06-07,True,whole milk,Dairy
3709,2014-10-01,False,syrup,Other
4556,2014-11-04,False,other vegetables,Produce
3586,2014-10-27,False,newspapers,Other
1280,2014-03-20,False,rolls/buns,Bakery
2144,2014-07-13,True,sweet spreads,Other
1945,2014-12-02,False,fruit/vegetable juice,Produce
4749,2014-10-01,False,dessert,Other
1010,2014-08-27,False,bottled water,Beverages
3028,2014-10-07,False,whole milk,Dairy
4853,2014-12-24,False,other vegetables,Produce
1878,2014-09-07,True,UHT-milk,Dairy
1064,2014-09-03,False,whole milk,Dairy
4781,2014-05-18,True,sugar,Other
1817,2014-11-02,True,bottled beer,Beverages
4457,2014-06-21,True,cereals,Other
4311,2014-06-23,False,newspapers,Other
2244,2014-11-07,False,rolls/buns,Bakery
1385,2014-03-28,False,berries,Other
1218,2014-09-07,True,frozen meals,Other
2067,2014-10-10,False,root vegetables,Produce
3342,2014-07-24,False,ice cream,Dairy
2086,2014-05-29,False,whole milk,Dairy
3763,2014-06-14,True,whole milk,Dairy
4852,2014-12-23,False,condensed milk,Dairy
1572,2014-08-13,False,frozen vegetables,Produce
1760,2014-09-21,True,fruit/vegetable juice,Produce
1616,2014-04-01,False,prosecco,Other
1415,2014-12-28,True,domestic eggs,Other
2106,2014-01-20,False,fruit/vegetable juice,Produce
3751,2014-02-15,True,semi-finished bread,Bakery
2001,2014-10-18,True,butter,Other
3843,2014-09-06,True,root vegetables,Produce
4400,2014-01-31,False,butter milk,Dairy
4324,2014-01-25,True,misc. beverages,Other
3583,2014-01-31,False,ice cream,Dairy
2312,2014-02-25,False,canned beer,Beverages
1756,2014-06-03,False,soda,Beverages
3486,2014-01-27,False,whipped/sour cream,Dairy
2991,2014-04-30,False,salt,Other
1612,2014-11-19,False,whole milk,Dairy
4614,2014-12-01,False,newspapers,Other
3780,2014-02-24,False,domestic eggs,Other
3248,2014-04-16,False,processed cheese,Dairy
2584,2014-02-14,False,Instant food products,Other
2963,2014-05-27,False,frozen vegetables,Produce
3225,2014-06-25,False,ice cream,Dairy
2564,2014-12-20,True,butter,Other
3501,2014-06-13,False,whipped/sour cream,Dairy
1450,2014-11-17,False,other vegetables,Produce
4445,2014-11-07,False,whole milk,Dairy
1825,2014-05-27,False,salty snack,Other
2573,2014-01-19,True,Instant food products,Other
3003,2014-03-08,True,processed cheese,Dairy
4851,2014-11-08,True,grapes,Other
1982,2014-10-12,True,chocolate,Other
3952,2014-11-04,False,soda,Beverages
4697,2014-05-07,False,bottled water,Beverages
1690,2014-03-13,False,soda,Beverages
1257,2014-09-16,False,yogurt,Dairy
3082,2014-08-04,False,brown bread,Bakery
4909,2014-07-20,True,spread cheese,Dairy
1814,2014-07-17,False,bottled water,Beverages
2346,2014-03-22,True,whole milk,Dairy
2861,2014-04-15,False,pastry,Bakery
4558,2014-08-27,False,UHT-milk,Dairy
3291,2014-01-14,False,newspapers,Other
4963,2014-01-28,False,canned fish,Other
4695,2014-12-22,False,butter,Other
4002,2014-07-08,False,yogurt,Dairy
3753,2014-09-06,True,other vegetables,Produce
1225,2014-09-02,False,rolls/buns,Bakery
4104,2014-09-01,False,coffee,Other
4265,2014-05-06,False,butter milk,Dairy
2504,2014-04-24,False,pip fruit,Produce
3249,2014-12-22,False,beverages,Other
4461,2014-03-30,True,grapes,Other
1489,2014-11-04,False,spread cheese,Dairy
3911,2014-08-01,False,margarine,Other
2443,2014-03-10,False,rolls/buns,Bakery
3800,2014-07-14,False,curd,Other
4265,2014-10-31,False,soda,Beverages
4971,2014-11-07,False,hygiene articles,Other
2357,2014-08-15,False,domestic eggs,Other
3263,2014-07-17,False,cling film/bags,Other
2443,2014-09-02,False,pasta,Other
3378,2014-01-20,False,mayonnaise,Other
1870,2014-06-06,False,other vegetables,Produce
4355,2014-09-10,False,pet care,Other
4120,2014-09-22,False,bottled water,Beverages
2555,2014-11-26,False,whipped/sour cream,Dairy
1103,2014-11-22,True,yogurt,Dairy
3795,2014-07-02,False,pip fruit,Produce
2544,2014-01-11,True,processed cheese,Dairy
4098,2014-09-12,False,whole milk,Dairy
1274,2014-05-16,False,rolls/buns,Bakery
1643,2014-04-12,True,soda,Beverages
4622,2014-05-18,True,whipped/sour cream,Dairy
1309,2014-04-20,True,whipped/sour cream,Dairy
2193,2014-10-08,False,waffles,Other
1388,2014-11-19,False,newspapers,Other
3298,2014-02-05,False,margarine,Other
4488,2014-12-16,False,specialty fat,Other
3682,2014-09-14,True,whole milk,Dairy
1448,2014-07-05,True,frozen vegetables,Produce
1340,2014-03-29,True,pot plants,Other
4578,2014-08-12,False,root vegetables,Produce
2937,2014-08-02,True,rolls/buns,Bakery
1511,2014-08-28,False,curd,Other
3610,2014-09-16,False,root vegetables,Produce
3140,2014-03-26,False,kitchen towels,Other
2059,2014-05-31,True,domestic eggs,Other
3561,2014-04-08,False,flower (seeds),Other
3552,2014-10-29,False,yogurt,Dairy
1942,2014-07-22,False,frozen vegetables,Produce
3502,2014-07-12,True,cream cheese ,Dairy
2929,2014-09-24,False,bathroom cleaner,Other
1475,2014-09-21,True,frozen potato products,Other
2042,2014-08-31,True,brown bread,Bakery
4391,2014-10-19,True,specialty cheese,Dairy
2674,2014-05-01,False,butter,Other
3398,2014-01-04,True,cat food,Other
4967,2014-09-16,False,chocolate,Other
3522,2014-03-23,True,liquor,Other
2244,2014-01-19,True,canned fish,Other
2593,2014-10-13,False,soups,Other
3299,2014-01-09,False,frozen meals,Other
1959,2014-05-02,False,softener,Other
1648,2014-02-13,False,red/blush wine,Beverages
3740,2014-05-19,False,napkins,Other
3505,2014-11-30,True,UHT-milk,Dairy
3350,2014-01-21,False,baking powder,Other
3948,2014-09-17,False,whole milk,Dairy
2506,2014-05-09,False,canned fish,Other
1575,2014-02-14,False,newspapers,Other
2289,2014-11-20,False,whole milk,Dairy
4621,2014-03-28,False,salt,Other
4408,2014-02-01,True,frozen fish,Other
2643,2014-04-16,False,waffles,Other
2132,2014-07-29,False,rolls/buns,Bakery
4340,2014-08-24,True,skin care,Other
3421,2014-03-13,False,dessert,Other
3982,2014-05-27,False,dessert,Other
3252,2014-05-14,False,rolls/buns,Bakery
4586,2014-05-17,True,red/blush wine,Beverages
3383,2014-02-12,False,misc. beverages,Other
2810,2014-11-05,False,frozen meals,Other
2745,2014-04-27,True,dessert,Other
1983,2014-05-19,False,whole milk,Dairy
2660,2014-09-11,False,specialty chocolate,Other
4193,2014-12-29,False,pastry,Bakery
2430,2014-02-03,False,pastry,Bakery
1548,2014-02-22,True,pastry,Bakery
4459,2014-11-21,False,rolls/buns,Bakery
2198,2014-08-10,True,cream,Dairy
4508,2014-08-22,False,rolls/buns,Bakery
3322,2014-08-13,False,rolls/buns,Bakery
4356,2014-06-25,False,coffee,Other
1913,2014-06-11,False,male cosmetics,Other
4548,2014-10-20,False,yogurt,Dairy
2585,2014-09-28,True,rolls/buns,Bakery
4684,2014-08-31,True,shopping bags,Other
4152,2014-12-21,True,condensed milk,Dairy
4954,2014-07-18,False,root vegetables,Produce
2444,2014-06-19,False,rolls/buns,Bakery
1735,2014-08-06,False,napkins,Other
4038,2014-06-23,False,canned beer,Beverages
3453,2014-09-04,False,soda,Beverages
3252,2014-10-29,False,other vegetables,Produce
4830,2014-11-20,False,waffles,Other
3087,2014-12-27,True,bottled water,Beverages
2641,2014-07-23,False,frozen potato products,Other
2648,2014-04-25,False,packaged fruit/vegetables,Produce
3246,2014-10-29,False,fruit/vegetable juice,Produce
2047,2014-01-05,True,cat food,Other
1163,2014-03-11,False,bottled water,Beverages
3577,2014-09-05,False,newspapers,Other
4972,2014-08-04,False,hard cheese,Dairy
4789,2014-08-12,False,margarine,Other
2413,2014-01-18,True,cat food,Other
2824,2014-09-17,False,whole milk,Dairy
2547,2014-11-10,False,processed cheese,Dairy
4585,2014-05-18,True,domestic eggs,Other
1584,2014-12-28,True,pastry,Bakery
1814,2014-02-01,True,sparkling wine,Beverages
3956,2014-08-15,False,margarine,Other
2722,2014-11-13,False,soda,Beverages
3957,2014-07-29,False,bottled water,Beverages
3621,2014-05-22,False,bottled water,Beverages
1360,2014-01-17,False,ketchup,Other
3377,2014-08-29,False,ice cream,Dairy
1634,2014-09-16,False,soda,Beverages
1209,2014-08-26,False,brown bread,Bakery
2160,2014-05-19,False,butter milk,Dairy
1476,2014-03-31,False,bottled water,Beverages
4442,2014-03-24,False,processed cheese,Dairy
3588,2014-04-17,False,brown bread,Bakery
1141,2014-12-15,False,white bread,Bakery
1564,2014-10-30,False,prosecco,Other
1725,2014-10-27,False,yogurt,Dairy
4204,2014-04-01,False,white bread,Bakery
2779,2014-11-22,True,napkins,Other
4335,2014-03-01,True,canned beer,Beverages
3755,2014-11-19,False,whole milk,Dairy
1583,2014-02-09,True,cat food,Other
3649,2014-02-12,False,yogurt,Dairy
1531,2014-09-24,False,root vegetables,Produce
2199,2014-06-02,False,rolls/buns,Bakery
3211,2014-12-16,False,rolls/buns,Bakery
2330,2014-11-05,False,processed cheese,Dairy
1753,2014-12-12,False,rolls/buns,Bakery
2695,2014-08-04,False,UHT-milk,Dairy
4839,2014-06-03,False,onions,Produce
2271,2014-06-25,False,newspapers,Other
3632,2014-10-05,True,tropical fruit,Produce
3710,2014-09-14,True,onions,Produce
4828,2014-05-08,False,margarine,Other
3553,2014-06-03,False,waffles,Other
3177,2014-10-18,True,butter milk,Dairy
2300,2014-03-16,True,fruit/vegetable juice,Produce
4653,2014-11-09,True,yogurt,Dairy
4124,2014-12-25,False,rolls/buns,Bakery
1677,2014-07-24,False,onions,Produce
1926,2014-07-25,False,root vegetables,Produce
3156,2014-11-13,False,frozen vegetables,Produce
4993,2014-08-19,False,detergent,Other
1396,2014-12-03,False,brown bread,Bakery
1353,2014-12-27,True,chewing gum,Other
2356,2014-04-21,False,rolls/buns,Bakery
4028,2014-10-10,False,other vegetables,Produce
1878,2014-01-09,False,liquor,Other
2048,2014-02-24,False,pip fruit,Produce
3639,2014-11-29,True,root vegetables,Produce
2113,2014-09-19,False,hard cheese,Dairy
1440,2014-07-14,False,chocolate,Other
1285,2014-01-08,False,rolls/buns,Bakery
3242,2014-07-29,False,brown bread,Bakery
2808,2014-09-02,False,rolls/buns,Bakery
4763,2014-09-29,False,bottled beer,Beverages
1176,2014-05-09,False,other vegetables,Produce
1077,2014-12-30,False,root vegetables,Produce
